customer_id,segment,age,gender,loyalty_member
C04574,Rx-Only,39,F,False
C04575,Chronic Loyalists,50,F,True
C04576,Rx-Only,39,F,False
C04577,Price Sensitives,27,F,True
C04578,Rx-Only,42,F,True
C04579,Rx-Only,57,F,False
C04580,Occasional Visitors,63,F,True
C04581,Rx-Only,22,M,True
C04582,Price Sensitives,65,F,False
C04583,Chronic Loyalists,67,M,True
C04584,Rx-Only,66,M,True
C04585,Health Seekers,40,M,True
C04586,Rx-Only,77,M,False
C04587,Occasional Visitors,70,F,True
C04588,Rx-Only,42,F,False
C04589,Occasional Visitors,25,M,False
C04590,Rx-Only,25,F,True
C04591,Price Sensitives,57,F,True
C04592,Rx-Only,63,M,True
C04593,Chronic Loyalists,54,F,True
C04594,Chronic Loyalists,68,F,True
C04595,Occasional Visitors,49,F,True
C04596,Occasional Visitors,54,F,False
C04597,Rx-Only,50,F,False
C04598,At-Risk Lapsing,57,M,True
C04599,Occasional Visitors,64,M,True
C04600,Rx-Only,33,M,True
C04601,Health Seekers,71,F,False
C04602,Chronic Loyalists,52,F,True
C04603,Occasional Visitors,70,F,True
C04604,Chronic Loyalists,42,M,True
C04605,Health Seekers,76,M,True
C04606,At-Risk Lapsing,49,M,True
C04607,Occasional Visitors,53,M,False
C04608,Health Seekers,50,M,True
C04609,Price Sensitives,71,F,True
C04610,Rx-Only,64,M,True
C04611,Chronic Loyalists,38,F,True
C04612,Chronic Loyalists,47,M,False
C04613,Rx-Only,50,M,True
C04614,Rx-Only,66,F,True
C04615,Price Sensitives,63,F,True
C04616,Rx-Only,26,F,True
C04617,Occasional Visitors,30,F,True
C04618,Occasional Visitors,31,F,True
C04619,Chronic Loyalists,23,F,True
C04620,Occasional Visitors,66,F,True
C04621,Price Sensitives,42,M,True
C04622,Rx-Only,77,F,True
C04623,Chronic Loyalists,45,F,True
C04624,Rx-Only,48,F,True
C04625,Rx-Only,31,F,True
C04626,Health Seekers,71,F,True
C04627,Chronic Loyalists,46,F,True
C04628,Health Seekers,58,M,True
C04629,Health Seekers,36,F,True
C04630,Occasional Visitors,33,F,True
C04631,Rx-Only,38,F,False
C04632,Chronic Loyalists,23,F,True
C04633,Health Seekers,30,F,False
C04634,Health Seekers,64,F,True
C04635,Health Seekers,40,F,False
C04636,Occasional Visitors,49,M,True
C04637,Chronic Loyalists,34,F,True
C04638,Health Seekers,30,F,True
C04639,Price Sensitives,46,F,True
C04640,Chronic Loyalists,70,F,True
C04641,Health Seekers,65,F,True
C04642,Rx-Only,28,M,True
C04643,Occasional Visitors,74,M,True
C04644,Occasional Visitors,72,F,True
C04645,Chronic Loyalists,74,F,True
C04646,Rx-Only,22,M,True
C04647,Chronic Loyalists,27,F,True
C04648,Rx-Only,72,F,True
C04649,Occasional Visitors,41,M,False
C04650,Rx-Only,48,F,False
C04651,Occasional Visitors,54,M,False
C04652,Occasional Visitors,59,F,True
C04653,Rx-Only,53,F,True
C04654,Price Sensitives,42,M,True
C04655,Chronic Loyalists,71,F,True
C04656,Rx-Only,68,M,True
C04657,Rx-Only,39,F,True
C04658,Chronic Loyalists,55,M,True
C04659,Price Sensitives,44,M,True
C04660,Rx-Only,59,M,True
C04661,Chronic Loyalists,27,M,False
C04662,Price Sensitives,71,F,True
C04663,Occasional Visitors,49,F,True
C04664,Health Seekers,42,F,True
C04665,Chronic Loyalists,30,F,False
C04666,Rx-Only,25,F,True
C04667,Health Seekers,48,F,True
C04668,Occasional Visitors,66,F,True
C04669,Rx-Only,23,F,True
C04670,Occasional Visitors,67,F,False
C04671,Occasional Visitors,25,F,True
C04672,Price Sensitives,71,M,True
C04673,At-Risk Lapsing,37,F,True
C04674,Occasional Visitors,60,F,True
C04675,Rx-Only,41,F,True
C04676,Health Seekers,74,F,False
C04677,Occasional Visitors,41,M,True
C04678,Health Seekers,49,M,True
C04679,Health Seekers,57,F,False
C04680,Occasional Visitors,42,M,True
C04681,Occasional Visitors,54,F,True
C04682,Rx-Only,74,F,True
C04683,Occasional Visitors,29,M,True
C04684,Price Sensitives,54,F,True
C04685,Health Seekers,70,F,True
C04686,Price Sensitives,36,M,True
C04687,Occasional Visitors,51,F,True
C04688,At-Risk Lapsing,57,M,False
C04689,Health Seekers,33,F,True
C04690,Occasional Visitors,41,M,False
C04691,Occasional Visitors,53,M,False
C04692,Rx-Only,45,M,True
C04693,Chronic Loyalists,49,F,True
C04694,Rx-Only,34,M,True
C04695,Health Seekers,73,F,False
C04696,Health Seekers,61,F,True
C04697,Chronic Loyalists,65,M,True
C04698,Occasional Visitors,33,M,True
C04699,Occasional Visitors,33,M,True
C04700,Rx-Only,35,F,True
C04701,Rx-Only,70,M,True
C04702,Rx-Only,72,F,True
C04703,Rx-Only,74,F,True
C04704,Health Seekers,23,F,True
C04705,Rx-Only,33,F,True
C04706,Chronic Loyalists,51,F,False
C04707,Health Seekers,51,F,True
C04708,Occasional Visitors,57,F,False
C04709,Occasional Visitors,61,M,True
C04710,Health Seekers,39,F,True
C04711,Health Seekers,39,M,True
C04712,Occasional Visitors,24,F,False
C04713,Rx-Only,49,M,True
C04714,At-Risk Lapsing,53,F,True
C04715,Chronic Loyalists,46,M,True
C04716,At-Risk Lapsing,56,F,False
C04717,Price Sensitives,53,F,False
C04718,Chronic Loyalists,27,M,False
C04719,Occasional Visitors,66,F,True
C04720,Price Sensitives,76,M,True
C04721,Chronic Loyalists,41,M,True
C04722,Health Seekers,77,M,True
C04723,Rx-Only,67,F,True
C04724,Health Seekers,48,F,True
C04725,Occasional Visitors,49,F,True
C04726,Health Seekers,28,M,False
C04727,Rx-Only,54,M,True
C04728,Occasional Visitors,70,F,True
C04729,Chronic Loyalists,31,M,False
C04730,Occasional Visitors,34,F,True
C04731,Health Seekers,50,M,False
C04732,Rx-Only,60,F,True
C04733,Price Sensitives,57,F,True
C04734,Health Seekers,76,F,True
C04735,Price Sensitives,38,F,True
C04736,Price Sensitives,24,M,True
C04737,Rx-Only,63,M,True
C04738,Rx-Only,57,F,True
C04739,Occasional Visitors,50,F,True
C04740,Chronic Loyalists,69,M,True
C04741,Price Sensitives,26,M,True
C04742,Chronic Loyalists,38,F,True
C04743,Occasional Visitors,69,F,True
C04744,Occasional Visitors,45,F,False
C04745,Chronic Loyalists,71,F,True
C04746,Chronic Loyalists,48,F,True
C04747,Health Seekers,55,M,True
C04748,Chronic Loyalists,41,F,True
C04749,Occasional Visitors,39,M,True
C04750,Health Seekers,72,F,True
C04751,Chronic Loyalists,76,F,False
C04752,Chronic Loyalists,58,M,True
C04753,Health Seekers,25,F,True
C04754,Chronic Loyalists,50,M,True
C04755,Health Seekers,73,F,True
C04756,Rx-Only,30,F,False
C04757,Rx-Only,67,M,False
C04758,Occasional Visitors,22,F,True
C04759,Chronic Loyalists,61,F,False
C04760,Chronic Loyalists,48,F,False
C04761,Rx-Only,50,F,True
C04762,Occasional Visitors,60,M,True
C04763,Health Seekers,32,M,True
C04764,Price Sensitives,66,M,True
C04765,Chronic Loyalists,43,F,True
C04766,Health Seekers,45,M,True
C04767,Rx-Only,68,F,True
C04768,Health Seekers,30,M,False
C04769,Occasional Visitors,64,M,True
C04770,Rx-Only,39,M,False
C04771,Health Seekers,67,M,True
C04772,Health Seekers,36,F,True
C04773,Health Seekers,57,F,True
C04774,Occasional Visitors,67,M,True
C04775,Price Sensitives,22,M,True
C04776,Occasional Visitors,25,F,True
C04777,Rx-Only,75,M,True
C04778,Occasional Visitors,47,F,True
C04779,Rx-Only,67,F,True
C04780,Rx-Only,30,M,True
C04781,Rx-Only,54,F,True
C04782,Rx-Only,76,F,True
C04783,Health Seekers,70,F,True
C04784,Occasional Visitors,72,M,True
C04785,Chronic Loyalists,75,M,True
C04786,Chronic Loyalists,60,F,True
C04787,Health Seekers,27,M,False
C04788,Rx-Only,55,F,True
C04789,Chronic Loyalists,31,F,True
C04790,Occasional Visitors,42,M,True
C04791,Chronic Loyalists,66,M,False
C04792,Rx-Only,44,M,True
C04793,Health Seekers,43,F,True
C04794,Occasional Visitors,49,F,False
C04795,Chronic Loyalists,58,F,True
C04796,Health Seekers,44,M,True
C04797,Chronic Loyalists,68,F,True
C04798,Occasional Visitors,59,M,True
C04799,Health Seekers,32,M,True
C04800,Chronic Loyalists,70,F,True
C04801,Health Seekers,60,M,False
C04802,Health Seekers,44,M,False
C04803,Rx-Only,50,M,True
C04804,Occasional Visitors,25,F,False
C04805,Health Seekers,72,M,True
C04806,Health Seekers,68,F,False
C04807,Rx-Only,34,M,True
C04808,Health Seekers,54,M,True
C04809,At-Risk Lapsing,41,F,True
C04810,Chronic Loyalists,67,F,False
C04811,Health Seekers,44,F,True
C04812,Price Sensitives,71,M,True
C04813,Occasional Visitors,24,M,False
C04814,Rx-Only,52,F,True
C04815,Chronic Loyalists,25,F,True
C04816,Occasional Visitors,60,M,True
C04817,Health Seekers,48,F,True
C04818,Price Sensitives,33,M,True
C04819,Occasional Visitors,53,F,True
C04820,Occasional Visitors,47,F,True
C04821,Occasional Visitors,67,F,False
C04822,Chronic Loyalists,24,F,True
C04823,Health Seekers,65,F,True
C04824,Health Seekers,33,F,True
C04825,Health Seekers,32,M,False
C04826,Chronic Loyalists,33,M,False
C04827,Health Seekers,61,F,True
C04828,Rx-Only,74,F,True
C04829,Occasional Visitors,40,F,False
C04830,Occasional Visitors,71,F,True
C04831,Price Sensitives,28,F,True
C04832,Health Seekers,29,M,True
C04833,Rx-Only,33,M,True
C04834,Health Seekers,69,F,True
C04835,Health Seekers,49,M,True
C04836,Price Sensitives,32,F,True
C04837,Health Seekers,36,F,True
C04838,Health Seekers,69,F,True
C04839,Health Seekers,52,M,True
C04840,Chronic Loyalists,60,M,True
C04841,Rx-Only,70,F,True
C04842,Occasional Visitors,28,F,True
C04843,Health Seekers,32,F,True
C04844,Rx-Only,64,F,True
C04845,At-Risk Lapsing,74,F,True
C04846,Chronic Loyalists,26,M,True
C04847,Rx-Only,35,F,True
C04848,Rx-Only,31,M,True
C04849,Rx-Only,56,M,True
C04850,Price Sensitives,27,M,False
C04851,At-Risk Lapsing,60,M,True
C04852,Occasional Visitors,59,F,True
C04853,Health Seekers,48,F,True
C04854,Rx-Only,39,M,True
C04855,Occasional Visitors,37,F,True
C04856,Rx-Only,54,F,True
C04857,Occasional Visitors,70,M,True
C04858,Rx-Only,44,F,True
C04859,Occasional Visitors,37,F,True
C04860,Chronic Loyalists,48,F,False
C04861,Occasional Visitors,36,M,False
C04862,Rx-Only,30,F,True
C04863,Rx-Only,59,M,False
C04864,Chronic Loyalists,30,F,True
C04865,At-Risk Lapsing,68,F,True
C04866,Chronic Loyalists,38,M,False
C04867,Occasional Visitors,64,F,True
C04868,Health Seekers,77,M,True
C04869,Rx-Only,70,M,True
C04870,Price Sensitives,48,F,True
C04871,Occasional Visitors,68,F,True
C04872,Price Sensitives,43,M,False
C04873,Health Seekers,36,F,False
C04874,Chronic Loyalists,38,F,True
C04875,Occasional Visitors,29,M,True
C04876,Rx-Only,75,F,True
C04877,Price Sensitives,62,F,False
C04878,Rx-Only,48,F,True
C04879,Chronic Loyalists,49,M,True
C04880,At-Risk Lapsing,73,M,True
C04881,Rx-Only,34,M,True
C04882,Rx-Only,38,M,False
C04883,Occasional Visitors,28,F,False
C04884,Health Seekers,22,M,True
C04885,Rx-Only,69,F,False
C04886,Occasional Visitors,55,F,True
C04887,Chronic Loyalists,26,M,True
C04888,Chronic Loyalists,44,F,False
C04889,Price Sensitives,58,M,True
C04890,Chronic Loyalists,76,F,False
C04891,Rx-Only,48,F,True
C04892,Occasional Visitors,48,M,True
C04893,Health Seekers,72,F,True
C04894,Chronic Loyalists,74,M,True
C04895,Chronic Loyalists,76,M,True
C04896,Rx-Only,74,M,True
C04897,Price Sensitives,30,F,False
C04898,Occasional Visitors,38,F,False
C04899,Occasional Visitors,23,M,True
C04900,Health Seekers,34,M,True
C04901,Health Seekers,38,F,True
C04902,Health Seekers,53,M,True
C04903,Health Seekers,25,M,True
C04904,Price Sensitives,42,F,False
C04905,Rx-Only,26,M,False
C04906,Rx-Only,62,F,True
C04907,Occasional Visitors,45,F,False
C04908,Rx-Only,52,F,False
C04909,Price Sensitives,26,F,False
C04910,Rx-Only,29,M,True
C04911,Chronic Loyalists,68,F,True
C04912,Rx-Only,23,M,True
C04913,Chronic Loyalists,31,F,True
C04914,At-Risk Lapsing,34,M,True
C04915,Health Seekers,47,F,True
C04916,Health Seekers,70,F,True
C04917,Rx-Only,44,F,True
C04918,Health Seekers,62,F,False
C04919,Chronic Loyalists,53,F,True
C04920,Chronic Loyalists,71,F,True
C04921,Chronic Loyalists,26,M,True
C04922,Occasional Visitors,39,F,False
C04923,Health Seekers,42,M,True
C04924,Price Sensitives,50,F,False
C04925,Occasional Visitors,33,M,True
C04926,Chronic Loyalists,67,M,True
C04927,Occasional Visitors,61,M,True
C04928,Health Seekers,55,F,True
C04929,Chronic Loyalists,25,F,False
C04930,Chronic Loyalists,56,M,True
C04931,Rx-Only,32,F,True
C04932,Chronic Loyalists,73,M,False
C04933,Chronic Loyalists,30,F,True
C04934,Chronic Loyalists,33,F,True
C04935,Chronic Loyalists,47,M,True
C04936,Health Seekers,60,F,True
C04937,Occasional Visitors,25,M,False
C04938,Rx-Only,56,F,False
C04939,Health Seekers,36,F,False
C04940,Rx-Only,72,F,True
C04941,Occasional Visitors,75,F,True
C04942,At-Risk Lapsing,22,M,True
C04943,Occasional Visitors,48,F,True
C04944,Health Seekers,33,F,True
C04945,Occasional Visitors,46,F,True
C04946,Chronic Loyalists,37,F,True
C04947,Occasional Visitors,55,M,True
C04948,Chronic Loyalists,62,F,False
C04949,Chronic Loyalists,28,F,True
C04950,Price Sensitives,29,F,False
C04951,Health Seekers,34,F,True
C04952,Rx-Only,77,M,True
C04953,Health Seekers,45,M,True
C04954,Health Seekers,63,M,True
C04955,Rx-Only,77,M,True
C04956,Health Seekers,77,M,False
C04957,Occasional Visitors,28,F,False
C04958,Rx-Only,33,M,True
C04959,Health Seekers,55,M,True
C04960,Health Seekers,45,F,True
C04961,Rx-Only,64,M,False
C04962,Rx-Only,32,M,True
C04963,At-Risk Lapsing,50,F,True
C04964,Rx-Only,72,F,True
C04965,At-Risk Lapsing,50,M,True
C04966,Rx-Only,27,F,True
C04967,Chronic Loyalists,55,F,True
C04968,Chronic Loyalists,36,M,True
C04969,Chronic Loyalists,23,M,False
C04970,Occasional Visitors,37,F,True
C04971,Rx-Only,43,M,False
C04972,Health Seekers,76,M,True
C04973,Price Sensitives,51,M,True
C04974,Occasional Visitors,76,F,True
C04975,Rx-Only,47,F,True
C04976,Rx-Only,35,F,False
C04977,Rx-Only,43,F,True
C04978,Chronic Loyalists,41,F,True
C04979,Occasional Visitors,44,F,True
C04980,Occasional Visitors,27,M,False
C04981,Health Seekers,63,M,True
C04982,Rx-Only,60,F,True
C04983,Health Seekers,76,M,True
C04984,Rx-Only,22,F,True
C04985,Health Seekers,53,F,False
C04986,Price Sensitives,58,F,True
C04987,At-Risk Lapsing,28,M,True
C04988,Rx-Only,67,F,True
C04989,Rx-Only,42,M,True
C04990,Price Sensitives,32,M,True
C04991,Chronic Loyalists,76,M,False
C04992,Price Sensitives,60,F,True
C04993,At-Risk Lapsing,77,F,True
C04994,Rx-Only,32,M,True
C04995,Rx-Only,51,M,True
C04996,Chronic Loyalists,51,M,True
C04997,Rx-Only,33,M,True
C04998,Chronic Loyalists,40,F,True
C04999,Chronic Loyalists,48,M,True
C05000,Occasional Visitors,38,F,True
